"jdn"	"julian_year"	"julian_month"	"julian_day"	"month_number"	"month_name"	"month_days"	"new_moon"	"diff"
1673865	-130	10	17	7	"Tashritu"	30	1673861.99726062	3.0027393801137805
1673894	-130	11	15	8	"Arahsamnu"	29	1673891.4314833952	2.5685166048351675
1673924	-130	12	15	9	"Kislimu"	30	1673920.9154682374	3.084531762637198
1673953	-129	1	13	10	"Tebetu"	29	1673950.4457408497	2.554259150288999
1673983	-129	2	12	11	"Shabatu"	30	1673980.0124380994	2.9875619006343186
1674012	-129	3	13	12	"Addaru"	29	1674009.6096854806	2.390314519405365
1674041	-129	4	11	1	"Nisanu"	29	1674039.234719473	1.765280527062714
1674071	-129	5	11	2	"Aiaru"	30	1674068.8777095447	2.1222904552705586
1674101	-129	6	10	3	"Simanu"	30	1674098.5153309267	2.4846690732520074
1674131	-129	7	10	4	"Duzu"	30	1674128.1178980996	2.882101900409907
1674160	-129	8	8	5	"Abu"	29	1674157.6661616426	2.3338383573573083
1674190	-129	9	7	6	"Ululu"	30	1674187.1630269126	2.8369730873964727
1674219	-129	10	6	7	"Tashritu"	29	1674216.629670988	2.3703290119301528
1674249	-129	11	5	8	"Arahsamnu"	30	1674246.0892097305	2.9107902694959193
1674278	-129	12	4	9	"Kislimu"	29	1674275.5511480353	2.448851964669302
1674308	-128	1	3	10	"Tebetu"	30	1674305.0106441446	2.989355855388567
1674337	-128	2	1	11	"Shabatu"	29	1674334.4637556502	2.5362443497870117
1674367	-128	3	2	12	"Addaru"	30	1674363.921940017	3.0780599829740822
1674396	-128	3	31	1	"Nisanu"	29	1674393.4100777125	2.5899222875013947
1674426	-128	4	30	2	"Aiaru"	30	1674422.9504865883	3.049513411708176
1674455	-128	5	29	3	"Simanu"	29	1674452.5470200656	2.45297993440181
1674485	-128	6	28	4	"Duzu"	30	1674482.1817555092	2.8182444907724857
1674514	-128	7	27	5	"Abu"	29	1674511.826505574	2.1734944260679185
1674544	-128	8	26	6	"Ululu"	30	1674541.4584510708	2.5415489291772246
1674574	-128	9	25	7	"Tashritu"	30	1674571.0661991811	2.933800818864256
1674603	-128	10	24	8	"Arahsamnu"	29	1674600.6435982273	2.3564017727039754
1674633	-128	11	23	9	"Kislimu"	30	1674630.1813519117	2.81864808825776
1674662	-128	12	22	10	"Tebetu"	29	1674659.6682013394	2.331798660568893
1674691	-127	1	20	11	"Shabatu"	29	1674689.1015729913	1.898427008651197
1674721	-127	2	19	12	"Addaru"	30	1674718.4957195618	2.504280438181013
1674750	-127	3	20	13	"Addaru₂"	29	1674747.8791268584	2.120873141568154
1674779	-127	4	18	1	"Nisanu"	29	1674777.2843151942	1.7156848057638854
1674809	-127	5	18	2	"Aiaru"	30	1674806.7378613201	2.2621386798564345
1674839	-127	6	17	3	"Simanu"	30	1674836.2559292861	2.7440707138739526
1674868	-127	7	16	4	"Duzu"	29	1674865.8448424656	2.155157534405589
1674898	-127	8	15	5	"Abu"	30	1674895.501446845	2.498553154990077
1674928	-127	9	14	6	"Ululu"	30	1674925.2087877528	2.7912122472189367
1674957	-127	10	13	7	"Tashritu"	29	1674954.9307224653	2.069277534727007
1674987	-127	11	12	8	"Arahsamnu"	30	1674984.61728962	2.382710380014032
1675017	-127	12	12	9	"Kislimu"	30	1675014.2255498616	2.774450138444081
1675046	-126	1	10	10	"Tebetu"	29	1675043.7394263616	2.2605736383702606
1675075	-126	2	8	11	"Shabatu"	29	1675073.170289615	1.8297103850636631
1675105	-126	3	10	12	"Addaru"	30	1675102.5434335372	2.4565664627589285
1675134	-126	4	8	1	"Nisanu"	29	1675131.8865324408	2.1134675592184067
1675164	-126	5	8	2	"Aiaru"	30	1675161.2269562325	2.7730437675490975
1675194	-126	6	7	3	"Simanu"	30	1675190.5949089942	3.4050910058431327
1675223	-126	7	6	4	"Duzu"	29	1675220.0256671563	2.974332843674347
1675252	-126	8	4	5	"Abu"	29	1675249.554674136	2.4453258640132844
1675282	-126	9	3	6	"Ululu"	30	1675279.2024469702	2.7975530298426747
1675312	-126	10	3	7	"Tashritu"	30	1675308.9539786372	3.0460213627666235
1675341	-126	11	1	8	"Arahsamnu"	29	1675338.7508162484	2.249183751642704
1675371	-126	12	1	9	"Kislimu"	30	1675368.5147949362	2.4852050638291985
1675401	-126	12	31	10	"Tebetu"	30	1675398.1885249834	2.811475016642362
1675430	-125	1	29	11	"Shabatu"	29	1675427.7532328502	2.246767149772495
1675459	-125	2	27	12	"Addaru"	29	1675457.2165718614	1.7834281385876238
1675489	-125	3	29	1	"Nisanu"	30	1675486.5960794953	2.403920504730195
1675518	-125	4	27	2	"Aiaru"	29	1675515.9145998093	2.0854001906700432
1675548	-125	5	27	3	"Simanu"	30	1675545.2039749927	2.7960250072646886
1675578	-125	6	26	4	"Duzu"	30	1675574.5076050211	3.4923949788790196
1675607	-125	7	25	5	"Abu"	29	1675603.8766680686	3.1233319314196706
1675637	-125	8	24	6	"Ululu"	30	1675633.3584832703	3.641516729723662
1675666	-125	9	22	7	"Tashritu"	29	1675662.9778826183	3.0221173816826195
1675696	-125	10	22	8	"Arahsamnu"	30	1675692.7197247131	3.2802752868738025
1675725	-125	11	20	9	"Kislimu"	29	1675722.5290080775	2.470991922542453
1675755	-125	12	20	10	"Tebetu"	30	1675752.3341641868	2.665835813153535
1675784	-124	1	18	11	"Shabatu"	29	1675782.073610785	1.9263892150484025
1675814	-124	2	17	12	"Addaru"	30	1675811.7071576167	2.2928423832636327
1675843	-124	3	17	13	"Addaru₂"	29	1675841.2177092843	1.7822907157242298
1675873	-124	4	16	1	"Nisanu"	30	1675870.612426008	2.3875739919021726
1675902	-124	5	15	2	"Aiaru"	29	1675899.9214151162	2.078584883827716
1675932	-124	6	14	3	"Simanu"	30	1675929.191114294	2.808885705890134
1675961	-124	7	13	4	"Duzu"	29	1675958.4747052211	2.525294778868556
1675991	-124	8	12	5	"Abu"	30	1675987.8222438216	3.177756178425625
1676021	-124	9	11	6	"Ululu"	30	1676017.2713150664	3.728684933623299
1676050	-124	10	10	7	"Tashritu"	29	1676046.8398381048	3.160161895211786
1676080	-124	11	9	8	"Arahsamnu"	30	1676076.5234989782	3.476501021767035
1676109	-124	12	8	9	"Kislimu"	29	1676106.296108101	2.703891898971051
1676139	-123	1	7	10	"Tebetu"	30	1676136.1084986068	2.8915013931691647
1676168	-123	2	5	11	"Shabatu"	29	1676165.8918652153	2.1081347847357392
1676198	-123	3	7	12	"Addaru"	30	1676195.5783324915	2.4216675085481256
1676227	-123	4	5	1	"Nisanu"	29	1676225.1308042249	1.869195775128901
1676257	-123	5	5	2	"Aiaru"	30	1676254.5557948174	2.4442051826044917
1676286	-123	6	3	3	"Simanu"	29	1676283.8919791598	2.1080208402127028
1676315	-123	7	2	4	"Duzu"	29	1676313.1899348432	1.8100651567801833
1676345	-123	8	1	5	"Abu"	30	1676342.4964768258	2.5035231742076576
1676374	-123	8	30	6	"Ululu"	29	1676371.8472665825	2.152733417460695
1676403	-123	9	28	7	"Tashritu"	29	1676401.2672413397	1.7327586603350937
1676433	-123	10	28	8	"Arahsamnu"	30	1676430.7755309094	2.2244690905790776
1676463	-123	11	27	9	"Kislimu"	30	1676460.3864341564	2.613565843552351
1676492	-123	12	26	10	"Tebetu"	29	1676490.0980048755	1.9019951245281845
1676522	-122	1	25	11	"Shabatu"	30	1676519.874413331	2.12558666896075
1676552	-122	2	24	12	"Addaru"	30	1676549.6470264765	2.3529735235497355
1676582	-122	3	26	1	"Nisanu"	30	1676579.3464217628	2.6535782371647656
1676611	-122	4	24	2	"Aiaru"	29	1676608.9367937688	2.0632062312215567
1676641	-122	5	24	3	"Simanu"	30	1676638.4221295658	2.5778704341500998
1676670	-122	6	22	4	"Duzu"	29	1676667.830077496	2.169922504108399
1676700	-122	7	22	5	"Abu"	30	1676697.1941269892	2.8058730107732117
1676729	-122	8	20	6	"Ululu"	29	1676726.544559323	2.455440677003935
1676759	-122	9	19	7	"Ululu₂"	30	1676755.9080547527	3.091945247258991
1676787	-122	10	17	8	"Tashritu"	28	1676785.3108846424	1.6891153575852513
1676818	-122	11	17	9	"Arahsamnu"	31	1676814.7791279322	3.220872067846358
1676847	-122	12	16	10	"Kislimu"	29	1676844.3313643727	2.6686356272548437
1676877	-121	1	15	11	"Tebetu"	30	1676873.9660536489	3.033946351148188
1676906	-121	2	13	12	"Shabatu"	29	1676903.6554895549	2.3445104451384395
1676936	-121	3	15	13	"Addaru"	30	1676933.3568973613	2.6431026386562735
1676965	-121	4	13	1	"Nisanu"	29	1676963.0320172454	1.9679827545769513
1676995	-121	5	13	2	"Aiaru"	30	1676992.6572563383	2.3427436617203057
1677025	-121	6	12	3	"Simanu"	30	1677022.2216513092	2.778348690830171
1677054	-121	7	11	4	"Duzu"	29	1677051.7228094009	2.2771905991248786
1677084	-121	8	10	5	"Abu"	30	1677081.1675068396	2.8324931603856385
1677113	-121	9	8	6	"Ululu"	29	1677110.5743836262	2.4256163737736642
1677143	-121	10	8	7	"Tashritu"	30	1677139.972229704	3.0277702959720045
1677172	-121	11	6	8	"Arahsamnu"	29	1677169.3911444482	2.60885555180721
1677202	-121	12	6	9	"Kislimu"	30	1677198.8507974383	3.149202561704442
1677231	-120	1	4	10	"Tebetu"	29	1677228.3544174263	2.6455825737211853
1677261	-120	2	3	11	"Shabatu"	30	1677257.894364982	3.1056350180879235
1677290	-120	3	3	12	"Addaru"	29	1677287.4640979045	2.535902095492929
1677320	-120	4	2	1	"Nisanu"	30	1677317.0631893124	2.936810687649995
1677349	-120	5	1	2	"Aiaru"	29	1677346.6899444894	2.3100555106066167
1677379	-120	5	31	3	"Simanu"	30	1677376.3305324595	2.6694675404578447
1677409	-120	6	30	4	"Duzu"	30	1677405.957733016	3.0422669840045273
1677438	-120	7	29	5	"Abu"	29	1677435.5437154798	2.456284520216286
1677468	-120	8	28	6	"Ululu"	30	1677465.0769452683	2.9230547316838056
1677497	-120	9	26	7	"Tashritu"	29	1677494.5679072132	2.4320927867665887
1677527	-120	10	26	8	"Arahsamnu"	30	1677524.0385137424	2.9614862576127052
1677556	-120	11	24	9	"Kislimu"	29	1677553.5043292567	2.4956707432866096
1677585	-120	12	23	10	"Tebetu"	29	1677582.965463214	2.0345367859117687
1677615	-119	1	22	11	"Shabatu"	30	1677612.4154029859	2.584597014123574
1677644	-119	2	20	12	"Addaru"	29	1677641.8583545624	2.1416454375721514
1677673	-119	3	21	13	"Addaru₂"	29	1677671.3158507447	1.684149255277589
1677703	-119	4	20	1	"Nisanu"	30	1677700.8162241064	2.183775893645361
1677733	-119	5	20	2	"Aiaru"	30	1677730.3768139994	2.623186000622809
1677762	-119	6	18	3	"Simanu"	29	1677759.9926638992	2.0073361007962376
1677792	-119	7	18	4	"Duzu"	30	1677789.639857018	2.3601429820992053
1677822	-119	8	17	5	"Abu"	30	1677819.290239704	2.709760295925662
1677851	-119	9	15	6	"Ululu"	29	1677848.9240292653	2.075970734702423
1677881	-119	10	15	7	"Tashritu"	30	1677878.5302145202	2.4697854798287153
1677911	-119	11	14	8	"Arahsamnu"	30	1677908.0985003435	2.901499656494707
1677940	-119	12	13	9	"Kislimu"	29	1677937.6156139895	2.384386010468006
1677969	-118	1	11	10	"Tebetu"	29	1677967.0728624181	1.927137581864372
1677999	-118	2	10	11	"Shabatu"	30	1677996.4769223218	2.5230776781681925
1678028	-118	3	11	12	"Addaru"	29	1678025.8519870883	2.1480129116680473
1678057	-118	4	9	1	"Nisanu"	29	1678055.2318825969	1.7681174031458795
1678087	-118	5	9	2	"Aiaru"	30	1678084.6490178304	2.3509821696206927
1678116	-118	6	7	3	"Simanu"	29	1678114.1268367856	1.873163214419037
1678146	-118	7	7	4	"Duzu"	30	1678143.678009842	2.321990157943219
1678175	-118	8	5	5	"Abu"	29	1678173.3052035556	1.6947964443825185
1678205	-118	9	4	6	"Ululu"	30	1678202.9987872713	2.001212728675455
1678235	-118	10	4	7	"Tashritu"	30	1678232.7305008108	2.269499189220369
1678265	-118	11	3	8	"Arahsamnu"	30	1678262.4521626998	2.5478373002260923
1678295	-118	12	3	9	"Kislimu"	30	1678292.1108625801	2.889137419871986
1678324	-117	1	1	10	"Tebetu"	29	1678321.6739653603	2.326034639729187
1678353	-117	1	30	11	"Shabatu"	29	1678351.1406798717	1.8593201283365488
1678383	-117	3	1	12	"Addaru"	30	1678380.5328092624	2.4671907376032323
1678412	-117	3	30	1	"Nisanu"	29	1678409.8797011059	2.120298894122243
1678441	-117	4	28	2	"Aiaru"	29	1678439.2104739922	1.7895260078366846
1678471	-117	5	28	3	"Simanu"	30	1678468.554678059	2.4453219410497695
1678501	-117	6	27	4	"Duzu"	30	1678497.9458749641	3.0541250358801335
1678530	-117	7	26	5	"Abu"	29	1678527.4212042866	2.5787957133725286
1678560	-117	8	25	6	"Ululu"	30	1678557.0115779005	2.9884220995008945
1678590	-117	9	24	7	"Tashritu"	30	1678586.7220612038	3.2779387962073088
1678619	-117	10	23	8	"Arahsamnu"	29	1678616.5137958485	2.4862041515298188
1678649	-117	11	22	9	"Kislimu"	30	1678646.3109414617	2.689058538293466
1678678	-117	12	21	10	"Tebetu"	29	1678676.0388014626	1.9611985373776406
1678708	-116	1	20	11	"Shabatu"	30	1678705.6583098096	2.3416901903692633
1678737	-116	2	18	12	"Addaru"	29	1678735.166909685	1.8330903151072562
1678767	-116	3	19	13	"Addaru₂"	30	1678764.580252573	2.4197474271059036
1678796	-116	4	17	1	"Nisanu"	29	1678793.9202810265	2.0797189734876156
1678825	-116	5	16	2	"Aiaru"	29	1678823.2152106264	1.7847893736325204
1678854	-116	6	14	3	"Simanu"	29	1678852.5033164406	1.4966835593804717
1678884	-116	7	14	4	"Duzu"	30	1678881.832881916	2.167118083918467
1678913	-116	8	12	5	"Abu"	29	1678911.2549731645	1.7450268354732543
1678943	-116	9	11	6	"Ululu"	30	1678940.8080227054	2.191977294627577
1678973	-116	10	11	7	"Tashritu"	30	1678970.4977563513	2.502243648748845
1679003	-116	11	10	8	"Arahsamnu"	30	1679000.2862080703	2.7137919296510518
1679033	-116	12	10	9	"Kislimu"	30	1679030.1048238927	2.89517610729672
1679062	-115	1	8	10	"Tebetu"	29	1679059.883575322	2.1164246778935194
1679091	-115	2	6	11	"Shabatu"	29	1679089.571149597	1.4288504030555487
1679121	-115	3	8	12	"Addaru"	30	1679119.13982706	1.860172939952463
1679151	-115	4	7	1	"Nisanu"	30	1679148.586004959	2.4139950410462916
1679180	-115	5	6	2	"Aiaru"	29	1679177.9300874819	2.0699125181417912
1679210	-115	6	5	3	"Simanu"	30	1679207.2121622355	2.7878377644810826
1679239	-115	7	4	4	"Duzu"	29	1679236.483460891	2.516539108939469
1679269	-115	8	3	5	"Abu"	30	1679265.7965152215	3.2034847785253078
1679299	-115	9	2	6	"Ululu"	30	1679295.1954543786	3.8045456213876605
1679328	-115	10	1	7	"Tashritu"	29	1679324.7074199272	3.2925800727680326
1679358	-115	10	31	8	"Arahsamnu"	30	1679354.3378029824	3.6621970175765455
1679387	-115	11	29	9	"Kislimu"	29	1679384.0703201513	2.9296798487193882
1679417	-115	12	29	10	"Tebetu"	30	1679413.8673377316	3.1326622683554888
1679446	-114	1	27	11	"Shabatu"	29	1679443.6694566188	2.330543381161988
1679475	-114	2	25	12	"Addaru"	29	1679473.40627128	1.593728719977662
1679505	-114	3	27	1	"Nisanu"	30	1679503.023723842	1.9762761578895152
1679535	-114	4	26	2	"Aiaru"	30	1679532.5075283933	2.492471606703475
1679564	-114	5	25	3	"Simanu"	29	1679561.8828464043	2.1171535956673324
1679594	-114	6	24	4	"Duzu"	30	1679591.1966152047	2.803384795319289
1679623	-114	7	23	5	"Abu"	29	1679620.4987222413	2.5012777587398887
1679653	-114	8	22	6	"Ululu"	30	1679649.8300930187	3.1699069812893867
1679683	-114	9	21	7	"Tashritu"	30	1679679.2191227917	3.7808772083371878
1679712	-114	10	20	8	"Arahsamnu"	29	1679708.6852912093	3.314708790741861
1679742	-114	11	19	9	"Kislimu"	30	1679738.2441291271	3.7558708728756756
1679771	-114	12	18	10	"Tebetu"	29	1679767.9032780568	3.096721943235025
1679800	-113	1	16	11	"Shabatu"	29	1679797.646299588	2.3537004119716585
1679830	-113	2	15	12	"Addaru"	30	1679827.421060422	2.5789395780302584
1679859	-113	3	16	13	"Addaru₂"	29	1679857.1563781155	1.8436218844726682
1679889	-113	4	15	1	"Nisanu"	30	1679886.7988333558	2.2011666442267597
1679918	-113	5	14	2	"Aiaru"	29	1679916.3341321119	1.6658678881358355
1679948	-113	6	13	3	"Simanu"	30	1679945.7801741094	2.21982589061372
1679978	-113	7	13	4	"Duzu"	30	1679975.1685269908	2.8314730091951787
1680007	-113	8	11	5	"Abu"	29	1680004.5305892709	2.4694107291288674
1680037	-113	9	10	6	"Ululu"	30	1680033.8931087665	3.106891233474016
1680066	-113	10	9	7	"Tashritu"	29	1680063.280365938	2.7196340619120747
1680096	-113	11	8	8	"Arahsamnu"	30	1680092.7169401427	3.2830598573200405
1680125	-113	12	7	9	"Kislimu"	29	1680122.2249559816	2.7750440184026957
1680155	-112	1	6	10	"Tebetu"	30	1680151.8139117737	3.1860882262699306
1680184	-112	2	4	11	"Shabatu"	29	1680181.4701639623	2.5298360376618803
1680214	-112	3	5	12	"Addaru"	30	1680211.1590534535	2.8409465465229005
1680243	-112	4	3	1	"Nisanu"	29	1680240.8413461677	2.158653832273558
1680273	-112	5	3	2	"Aiaru"	30	1680270.4883195942	2.5116804058197886
1680303	-112	6	2	3	"Simanu"	30	1680300.0843621348	2.9156378651969135
1680332	-112	7	1	4	"Duzu"	29	1680329.6226366474	2.3773633525706828
1680362	-112	7	31	5	"Abu"	30	1680359.1034576434	2.8965423565823585
1680391	-112	8	29	6	"Ululu"	29	1680388.5372195109	2.4627804891206324
1680421	-112	9	28	7	"Tashritu"	30	1680417.9461292112	3.0538707887753844
1680450	-112	10	27	8	"Arahsamnu"	29	1680447.3590229524	2.640977047616616
1680480	-112	11	26	9	"Kislimu"	30	1680476.8002108657	3.1997891343198717
1680509	-112	12	25	10	"Tebetu"	29	1680506.2799343138	2.720065686153248
1680539	-111	1	24	11	"Shabatu"	30	1680535.7947360515	3.205263948533684
1680568	-111	2	22	12	"Addaru"	29	1680565.337941472	2.662058528047055
1680598	-111	3	24	13	"Addaru₂"	30	1680594.9091285244	3.090871475636959
1680627	-111	4	22	1	"Nisanu"	29	1680624.5118719765	2.4881280234549195
1680657	-111	5	22	2	"Aiaru"	30	1680654.1423128492	2.8576871508266777
1680686	-111	6	20	3	"Simanu"	29	1680683.7809188687	2.2190811312757432
1680716	-111	7	20	4	"Duzu"	30	1680713.3976690455	2.6023309545125812
1680745	-111	8	18	5	"Abu"	29	1680742.968940595	2.0310594050679356
1680775	-111	9	17	6	"Ululu"	30	1680772.4915237064	2.508476293645799
1680805	-111	10	17	7	"Tashritu"	30	1680801.9808927916	3.0191072083543986
1680834	-111	11	15	8	"Arahsamnu"	29	1680831.4555183053	2.5444816946983337
1680863	-111	12	14	9	"Kislimu"	29	1680860.9216600554	2.0783399445936084
1680892	-110	1	12	10	"Tebetu"	29	1680890.3736540144	1.6263459855690598
1680922	-110	2	11	11	"Shabatu"	30	1680919.8095629364	2.190437063574791
1680951	-110	3	12	12	"Addaru"	29	1680949.244594507	1.755405493080616
1680981	-110	4	11	1	"Nisanu"	30	1680978.7081139842	2.2918860157951713
1681010	-110	5	10	2	"Aiaru"	29	1681008.227635188	1.7723648119717836
1681040	-110	6	9	3	"Simanu"	30	1681037.8125038352	2.1874961648136377
1681070	-110	7	9	4	"Duzu"	30	1681067.4486244726	2.5513755274005234
1681100	-110	8	8	5	"Abu"	30	1681097.1077903868	2.8922096132300794
1681130	-110	9	7	6	"Ululu"	30	1681126.763136358	3.236863641999662
1681159	-110	10	6	7	"Tashritu"	29	1681156.3969197432	2.603080256842077
1681189	-110	11	5	8	"Arahsamnu"	30	1681185.9962990158	3.0037009841762483
1681218	-110	12	4	9	"Kislimu"	29	1681215.5466869003	2.4533130996860564
1681247	-109	1	2	10	"Tebetu"	29	1681245.0345558254	1.9654441745951772
1681277	-109	2	1	11	"Shabatu"	30	1681274.4584988537	2.54150114627555
1681306	-109	3	2	12	"Addaru"	29	1681303.8360269153	2.1639730846509337
1681335	-109	3	31	1	"Nisanu"	29	1681333.1993808465	1.8006191535387188
1681365	-109	4	30	2	"Aiaru"	30	1681362.5847948787	2.415205121273175
1681394	-109	5	29	3	"Simanu"	29	1681392.0225802881	1.9774197118822485
1681424	-109	6	28	4	"Duzu"	30	1681421.53235351	2.4676464900840074
1681454	-109	7	28	5	"Abu"	30	1681451.1228261052	2.877173894783482
1681484	-109	8	27	6	"Ululu"	30	1681480.791254858	3.208745141979307
1681513	-109	9	25	7	"Tashritu"	29	1681510.5183101925	2.4816898074932396
1681543	-109	10	25	8	"Arahsamnu"	30	1681540.262477133	2.7375228670425713
1681572	-109	11	23	9	"Kislimu"	29	1681569.9670028966	2.032997103407979
1681602	-109	12	23	10	"Tebetu"	30	1681599.5839757044	2.4160242956131697
1681631	-108	1	21	11	"Shabatu"	29	1681629.096217441	1.903782559093088
1681660	-108	2	19	12	"Addaru"	29	1681658.5172067485	1.48279325151816
1681690	-108	3	20	13	"Addaru₂"	30	1681687.8758467028	2.1241532971616834
1681719	-108	4	18	1	"Nisanu"	29	1681717.20358095	1.796419050078839
1681749	-108	5	18	2	"Aiaru"	30	1681746.5308508812	2.4691491187550128
1681778	-108	6	16	3	"Simanu"	29	1681775.889873132	2.110126867890358
1681808	-108	7	16	4	"Duzu"	30	1681805.3171170761	2.682882923865691
1681838	-108	8	15	5	"Abu"	30	1681834.8488821338	3.151117866160348
1681867	-108	9	13	6	"Ululu"	29	1681864.505995477	2.4940045229159296
1681897	-108	10	13	7	"Tashritu"	30	1681894.2719395077	2.7280604923143983
1681927	-108	11	12	8	"Arahsamnu"	30	1681924.0840543483	2.9159456517081708
1681956	-108	12	11	9	"Kislimu"	29	1681953.8589522955	2.141047704499215
1681986	-107	1	10	10	"Tebetu"	30	1681983.5360283204	2.4639716795645654
1682015	-107	2	8	11	"Shabatu"	29	1682013.096445541	1.9035544591024518
1682045	-107	3	10	12	"Addaru"	30	1682042.5502539636	2.4497460364364088
1682074	-107	4	8	1	"Nisanu"	29	1682071.9185497263	2.0814502737484872
1682104	-107	5	8	2	"Aiaru"	30	1682101.2274683204	2.7725316795986146
1682133	-107	6	6	3	"Simanu"	29	1682130.5108467948	2.489153205184266
1682163	-107	7	6	4	"Duzu"	30	1682159.8126885085	3.1873114914633334
1682193	-107	8	5	5	"Abu"	30	1682189.183963544	3.816036456031725
1682222	-107	9	3	6	"Ululu"	29	1682218.6714357072	3.3285642927512527
1682252	-107	10	3	7	"Tashritu"	30	1682248.2988397726	3.7011602274142206
1682281	-107	11	1	8	"Arahsamnu"	29	1682278.048893467	2.9511065329425037
1682311	-107	12	1	9	"Kislimu"	30	1682307.8637816764	3.136218323605135
1682340	-107	12	30	10	"Tebetu"	29	1682337.6698985207	2.3301014793105423
1682370	-106	1	29	11	"Shabatu"	30	1682367.405462149	2.594537850935012
1682399	-106	2	27	12	"Addaru"	29	1682397.0318834332	1.9681165667716414
